Jul 30 17:30:35.072109 np0000032034 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Jul 30 17:30:35.080561 np0000032034 memory_tracker.sh[44485]: [[[
Jul 30 17:30:35.081450 np0000032034 memory_tracker.sh[44499]: Wed Jul 30 17:30:35 UTC 2025
Jul 30 17:30:35.081534 np0000032034 memory_tracker.sh[44485]: ---
Jul 30 17:30:35.109740 np0000032034 memory_tracker.sh[44503]: /opt/stack/devstack/tools/mlock_report.py:9: SyntaxWarning: invalid escape sequence '\s'
Jul 30 17:30:35.109740 np0000032034 memory_tracker.sh[44503]:   "^VmLck:\s+(?P<locked>[\d]+)\s+kB", re.MULTILINE)
Jul 30 17:30:35.139729 np0000032034 memory_tracker.sh[44503]: [iscsid (pid:35743)]=14168KB; [multipathd (pid:365)]=288932KB; [ovs-vswitchd (pid:31550)]=901108KB
Jul 30 17:30:35.146340 np0000032034 memory_tracker.sh[44485]: ]]]
Jul 30 17:30:55.152407 np0000032034 memory_tracker.sh[44485]: [[[
Jul 30 17:30:55.153044 np0000032034 memory_tracker.sh[49102]: Wed Jul 30 17:30:55 UTC 2025
Jul 30 17:30:55.153184 np0000032034 memory_tracker.sh[44485]: ---
Jul 30 17:30:55.153184 np0000032034 memory_tracker.sh[44485]: memory_tracker low_point: 6259144
Jul 30 17:30:55.153184 np0000032034 memory_tracker.sh[44485]: ---
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: MemTotal:        8129480 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: MemFree:          264968 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: MemAvailable:    6259144 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Buffers:          257256 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Cached:          5590224 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: SwapCached:            0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Active:          1445176 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Inactive:        5334560 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Active(anon):    1106360 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Inactive(anon):      640 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Active(file):     338816 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Inactive(file):  5333920 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Unevictable:      143576 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Mlocked:          142376 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: SwapTotal:       8388604 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: SwapFree:        8388080 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Zswap:               216 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Zswapped:             48 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Dirty:            145184 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Writeback:             0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: AnonPages:       1075936 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Mapped:           182184 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Shmem:            154876 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: KReclaimable:     630984 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Slab:             755816 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: SReclaimable:     630984 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: SUnreclaim:       124832 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: KernelStack:        8448 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: PageTables:        10384 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: SecPageTables:         0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: NFS_Unstable:          0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Bounce:                0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: WritebackTmp:          0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: CommitLimit:    12453344 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Committed_AS:    2911104 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: VmallocTotal:   13743895347199 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: VmallocUsed:       26512 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: VmallocChunk:          0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Percpu:             4864 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: HardwareCorrupted:     0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: AnonHugePages:         0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: ShmemHugePages:        0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: ShmemPmdMapped:        0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: FileHugePages:         0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: FilePmdMapped:         0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Unaccepted:            0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: HugePages_Total:       0
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: HugePages_Free:        0
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: HugePages_Rsvd:        0
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: HugePages_Surp:        0
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Hugepagesize:       2048 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: Hugetlb:               0 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: DirectMap4k:      270188 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: DirectMap2M:     8118272 kB
Jul 30 17:30:55.153858 np0000032034 memory_tracker.sh[49103]: DirectMap1G:     2097152 kB
Jul 30 17:30:55.154587 np0000032034 memory_tracker.sh[44485]: ---
Jul 30 17:30:55.164446 np0000032034 memory_tracker.sh[49105]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Jul 30 17:30:55.164446 np0000032034 memory_tracker.sh[49105]:      43845    5.1          415444          1   00:00:01       40 do_poll.constprop.0       /usr/sbin/mysqld
Jul 30 17:30:55.164446 np0000032034 memory_tracker.sh[49105]:      17815    1.7          138248          1   00:00:03       32 do_select                 /usr/lib/erlang/erts-13.2.2.5/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -pc unicode -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -bindir /usr/lib/erlang/erts-13.2.2.5/bin -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false -enable-feature maybe_expr
Jul 30 17:30:55.164446 np0000032034 memory_tracker.sh[49105]:      46900    1.6          135176      46899   00:00:03        2 -                         keystoneuWSGI worker 1
Jul 30 17:30:55.164446 np0000032034 memory_tracker.sh[49105]:      46901    1.6          133884      46899   00:00:03        2 ep_poll                   keystoneuWSGI worker 2
Jul 30 17:30:55.164446 np0000032034 memory_tracker.sh[49105]:      31550    1.4          115948          1   00:00:00       13 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Jul 30 17:30:55.164446 np0000032034 memory_tracker.sh[49105]:      43097    1.2           99216          1   00:00:01        1 wait_woken                /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Jul 30 17:30:55.164446 np0000032034 memory_tracker.sh[49105]:      11243    0.4           40220      11241   00:00:00        8 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Jul 30 17:30:55.164446 np0000032034 memory_tracker.sh[49105]:        365    0.3           27008          1   00:00:00        7 futex_wait_queue          /sbin/multipathd -d -s
Jul 30 17:30:55.164446 np0000032034 memory_tracker.sh[49105]:      40003    0.3           25472          1   00:00:00       20 do_poll.constprop.0       /usr/sbin/libvirtd --timeout 120
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:       2840    0.3           25004       2839   00:00:00        2 do_wait                   /usr/bin/python3
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:      45583    0.2           24192          1   00:00:00       11 futex_wait_queue          /opt/stack/bin/etcd --name np0000032034 --data-dir /opt/stack/data/etcd --initial-cluster-state new --initial-cluster-token etcd-cluster-01 --initial-cluster np0000032034=http://192.168.1.144:2380 --initial-advertise-peer-urls http://192.168.1.144:2380 --advertise-client-urls http://192.168.1.144:2379 --listen-peer-urls http://0.0.0.0:2380 --listen-client-urls http://192.168.1.144:2379 --log-level=debug
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:      16779    0.2           20736          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-journald
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:       2625    0.2           20480          1   00:00:00        4 do_poll.constprop.0       /usr/libexec/packagekitd
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:      46899    0.2           19200          1   00:00:00        1 ep_poll                   keystoneuWSGI master
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:       1741    0.2           19016          1   00:01:15        2 inet_csk_accept           /usr/bin/python3
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:      33906    0.1           15360          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlockd
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:      40039    0.1           15360          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:      47265    0.1           14720      47259   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:      47264    0.1           14080      47259   00:00:00       34 pipe_read                 /usr/sbin/apache2 -k start
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:      35743    0.1           13940          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/iscsid
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:          1    0.1           13460          0   00:00:10        1 ep_poll                   /sbin/init nofb
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:      11241    0.1           12928          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Jul 30 17:30:55.164760 np0000032034 memory_tracker.sh[49105]:        425    0.1           12416          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-resolved
Jul 30 17:30:55.164938 np0000032034 memory_tracker.sh[49105]:       5050    0.1           12288       2843   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2025-07-30-172526
Jul 30 17:30:55.164938 np0000032034 memory_tracker.sh[49105]:       5055    0.1           12288       2843   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2025-07-30-172526.summary.2025-07-30-172526
Jul 30 17:30:55.164938 np0000032034 memory_tracker.sh[49105]:      47342    0.1           12160          1   00:00:00       10 ep_poll                   /usr/bin/memcached -m 64 -p 11211 -u memcache -l 127.0.0.1 -l ::1 -P /var/run/memcached/memcached.pid
Jul 30 17:30:55.164938 np0000032034 memory_tracker.sh[49105]:      48855    0.1           11520      48808   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin role add admin --user e731fc21220d46f5aad36d29eb947799 --project b64addf45daf4c439b42d1bd2082deb6
Jul 30 17:30:55.164938 np0000032034 memory_tracker.sh[49105]:      48951    0.1           11520      48904   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin role add anotherrole --user 50a8278978fb418d811b4ea8efea9de3 --project b64addf45daf4c439b42d1bd2082deb6
Jul 30 17:30:55.164938 np0000032034 memory_tracker.sh[49105]:      49047    0.1           11520      49000   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin role add member --user 50a8278978fb418d811b4ea8efea9de3 --project ece6727788e841c59c0fa69bc9c3163d
